ID,Age,Gender,IPD(mm),Viewing_Condition,Distance1(cm),Distance2(cm),Spatial_Freq(cpd),Offset_X,Offset_Y,Defocus_D,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,Monocular,60,150,4,-165,-187,0.65,40,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,4
0,23,Male,60,Monocular,60,150,4,-165,-187,0.65,41,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,4
0,23,Male,60,Monocular,60,150,4,-165,-187,0.65,42,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,2
0,23,Male,60,Monocular,60,150,4,-165,-187,0.65,43,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,5
0,23,Male,60,Monocular,60,150,4,-165,-187,0.65,44,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,2
0,23,Male,60,Monocular,60,150,4,-165,-187,0.65,45,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,4
0,23,Male,60,Monocular,60,150,4,-165,-187,0.65,46,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,3
0,23,Male,60,Monocular,60,150,4,-165,-187,0.65,47,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,4
0,23,Male,60,Monocular,60,150,4,-165,-187,0.65,48,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,5
0,23,Male,60,Binocular,60,150,6,-165,-187,0.65,49,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,2
0,23,Male,60,Binocular,60,150,6,-165,-187,0.65,50,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,2
0,23,Male,60,Binocular,60,150,6,-165,-187,0.65,51,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,4
0,23,Male,60,Binocular,60,150,6,-165,-187,0.65,52,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,5
0,23,Male,60,Binocular,60,150,6,-165,-187,0.65,53,FG_5_1.0_BG_15_1.0.png,FG_5_1.0_BG_15_1.0.png,1
0,23,Male,60,Binocular,60,150,6,-165,-187,0.65,54,FG_50_1.0_BG_5_0.0.png,FG_50_1.0_BG_5_0.0.png,4
0,23,Male,60,Binocular,60,150,6,-165,-187,0.65,55,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,2
0,23,Male,60,Binocular,60,150,6,-165,-187,0.65,56,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,2
0,23,Male,60,Binocular,60,150,6,-165,-187,0.65,57,FG_5_1.0_BG_15_1.0.png,FG_5_1.0_BG_15_1.0.png,1
0,23,Male,60,Binocular,60,150,6,-165,-187,0.65,58,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,4
0,23,Male,60,Binocular,60,150,6,-165,-187,0.65,59,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,5
0,23,Male,60,Binocular,60,150,6,-165,-187,0.65,60,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,2
0,23,Male,60,Binocular,60,150,6,-165,-187,0.65,61,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,2
0,23,Male,60,Binocular,60,150,6,-165,-187,0.65,62,FG_50_1.0_BG_5_0.0.png,FG_50_1.0_BG_5_0.0.png,5
0,23,Male,60,Binocular,60,150,6,-165,-187,0.65,63,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,5
0,23,Male,60,Binocular,60,150,6,-165,-187,0.65,64,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,5
